ClosedLoop,55285089.356800005
0,55290824.486400001
0,55290839.449600004
0,55290856.128000006
0,55290872.896000005
0,55290898.099200003
0,55290922.777600005
0,55290947.980800003
0,55290975.705600001
0,55290997.862400003
0,55291022.976000004
0,55291047.859200001
0,55291072.704000004
0,55291100.748800002
0,55291124.876800001
0,55291147.814400002
0,55291172.838400006
0,55291197.8112
0,55291229.849600002
0,55291247.859200001
0,55291272.678400002
0,55291298.048
0,55291322.624000005
0,55291347.993600003
0,55291372.620800003
0,55291397.7984
0,55291423.091200002
0,55291447.859200001
0,55291475.366400003
0,55291500.659200005
0,55291522.649599999
0,55291548.185600005
0,55291572.825600006
0,55291600.832000002
0,55291622.681600004
0,55291647.808000006
0,55291676.300800003
0,55291698.0352
0,55291724.684799999
0,55291747.840000004
0,55291773.990400001
0,55291797.747200005
0,55291822.617600001
0,55291847.808000006
0,55291872.6272
0,55291897.843200006
0,55291922.726400003
0,55291950.771200001
0,55291974.246400006
0,55291999.424000002
0,55292022.643200003
0,55292047.820799999
0,55292072.819200002
0,55292102.272
0,55292124.582400002
0,55292148.0704
0,55292174.1184
0,55292197.836800002
0,55292223.193599999
0,55292249.612800002
0,55292274.099200003
0,55292298.022399999
0,55292322.6752
0,55292348.352000006
0,55292372.633600004
0,55292397.849600002
0,55292422.720000006
0,55292447.884800002
0,55292472.640000001
0,55292500.812800005
0,55292525.3248
0,55292547.814400002
0,55292572.761600003
0,55292597.7984
0,55292622.656000003
0,55292647.769600004
0,55292672.691200003
0,55292697.907200001
0,55292722.713600002
0,55292749.414400004
0,55292772.723200001
0,55292797.939199999
0,55292822.643200003
0,55292847.8336
0,55292872.691200003
0,55292897.766400002
0,55292922.777600005
0,55292948.096000001
0,55292972.825600006
0,55292997.836800002
0,55293022.643200003
0,55293050.265600003
0,55293072.652800001
0,55293098.918400005
0,55293125.196800001
0,55293147.776000001
0,55293175.488000005
0,55293197.7984
